"Date_InitialTag","Transect","TransectNum","NewTagNum","Species","Date_DocumentedDisease","Date_DocumentedMortality","immune_y/n","check_condition_initials","Date","Condition","Percentage","check_condition_notes"
"6/21/19","SR30N",2,"68","PAST","Healthy","Healthy","y","x","022024","Healthy",NA,NA
"6/21/19","SR30N",2,"68","PAST","Healthy","Healthy","y","x","042024","Healthy",NA,NA
"6/21/19","SR30N",2,"68","PAST","Healthy","Healthy","y","x","062024","Healthy",NA,NA
"6/21/19","SR30N",2,"68","PAST","Healthy","Healthy","y","x","082024","Healthy",NA,NA
"6/21/19","SR30N",2,"68","PAST","Healthy","Healthy","y","x","122024","Healthy",NA,NA
"6/21/19","SR30N",2,"68","PAST","Healthy","Healthy","y","x","062025","Healthy",NA,NA
"6/25/19","SR30N",2,"69","MCAV","Healthy","Healthy","y","x","062019","Healthy",NA,NA
"6/25/19","SR30N",2,"69","MCAV","Healthy","Healthy","y","x","052022","Healthy",NA,NA
"6/25/19","SR30N",2,"69","MCAV","Healthy","Healthy","y","x","122022","Healthy",NA,NA
"6/25/19","SR30N",2,"69","MCAV","Healthy","Healthy","y","x","092023","Healthy",NA,NA
"6/25/19","SR30N",2,"69","MCAV","Healthy","Healthy","y","x","112023","CLP","100%",NA
"6/25/19","SR30N",2,"69","MCAV","Healthy","Healthy","y","x","122023","Healthy",NA,NA
"6/25/19","SR30N",2,"69","MCAV","Healthy","Healthy","y","x","012024","Healthy",NA,NA
"6/25/19","SR30N",2,"69","MCAV","Healthy","Healthy","y","x","022024","Healthy",NA,NA
"6/25/19","SR30N",2,"69","MCAV","Healthy","Healthy","y","x","042024","Healthy",NA,NA
"6/25/19","SR30N",2,"69","MCAV","Healthy","Healthy","y","x","062024","Healthy",NA,NA
"6/25/19","SR30N",2,"69","MCAV","Healthy","Healthy","y","x","082024","Healthy",NA,NA
"6/25/19","SR30N",2,"69","MCAV","Healthy","Healthy","y","x","122024","Healthy",NA,NA
"6/25/19","SR30N",2,"69","MCAV","Healthy","Healthy","y","x","062025","Healthy",NA,NA
"10/13/19","SR30N",2,"70","PSTR","5/22/22","12/4/22","n","x","062019","Healthy",NA,NA
"10/13/19","SR30N",2,"70","PSTR","5/22/22","12/4/22","n","x","052022","Diseased",NA,NA
"10/13/19","SR30N",2,"70","PSTR","5/22/22","12/4/22","n","x","122022","Dead",NA,NA
"10/13/19","SR30N",2,"70","PSTR","5/22/22","12/4/22","n","x","092023","Not_Visited",NA,NA
"10/13/19","SR30N",2,"70","PSTR","5/22/22","12/4/22","n","x","112023","Not_Visited",NA,NA
"10/13/19","SR30N",2,"70","PSTR","5/22/22","12/4/22","n","x","122023","Not_Visited",NA,NA
"10/13/19","SR30N",2,"70","PSTR","5/22/22","12/4/22","n","x","012024","Not_Visited",NA,NA
"10/13/19","SR30N",2,"70","PSTR","5/22/22","12/4/22","n","x","022024","Not_Visited",NA,NA
"10/13/19","SR30N",2,"70","PSTR","5/22/22","12/4/22","n","x","042024","Not_Visited",NA,NA
"10/13/19","SR30N",2,"70","PSTR","5/22/22","12/4/22","n","x","062024","Not_Visited",NA,NA
"10/13/19","SR30N",2,"70","PSTR","5/22/22","12/4/22","n","x","082024","Not_Visited",NA,NA
"10/13/19","SR30N",2,"70","PSTR","5/22/22","12/4/22","n","x","122024","Not_visited",NA,NA
"10/13/19","SR30N",2,"70","PSTR","5/22/22","12/4/22","n","x","062025",NA,NA,NA
"6/22/19","SR30N",2,"71","SSID","5/22/22","Diseased","n","x","062019","Healthy",NA,NA
"6/22/19","SR30N",2,"71","SSID","5/22/22","Diseased","n","x","052022","Diseased",NA,NA
"6/22/19","SR30N",2,"71","SSID","5/22/22","Diseased","n","x","122022","Diseased",NA,NA
"6/22/19","SR30N",2,"71","SSID","5/22/22","Diseased","n","x","092023","CLP","90%",NA
"6/22/19","SR30N",2,"71","SSID","5/22/22","Diseased","n","x","112023","Not_Visited",NA,NA
"6/22/19","SR30N",2,"71","SSID","5/22/22","Diseased","n","x","122023","Not_Visited",NA,NA
"6/22/19","SR30N",2,"71","SSID","5/22/22","Diseased","n","x","012024","Not_Visited",NA,NA
"6/22/19","SR30N",2,"71","SSID","5/22/22","Diseased","n","x","022024","Not_Visited",NA,NA
"6/22/19","SR30N",2,"71","SSID","5/22/22","Diseased","n","x","042024","Diseased",NA,NA
"6/22/19","SR30N",2,"71","SSID","5/22/22","Diseased","n","x","062024","Not_Visited",NA,NA
"6/22/19","SR30N",2,"71","SSID","5/22/22","Diseased","n","x","082024","Not_Visited",NA,NA
"6/22/19","SR30N",2,"71","SSID","5/22/22","Diseased","n","x","122024","CLP","100%",NA
"6/22/19","SR30N",2,"71","SSID","5/22/22","Diseased","n","x","062025","Diseased",NA,NA
"6/25/19","SR30N",2,"72","SSID","2/22/24","Healthy","y","x","062019","Healthy",NA,NA
"6/25/19","SR30N",2,"72","SSID","2/22/24","Healthy","y","x","052022","CLB,DC","30%,5%",NA
"6/25/19","SR30N",2,"72","SSID","2/22/24","Healthy","y","x","122022","CLB,DC","40%,10%",NA
"6/25/19","SR30N",2,"72","SSID","2/22/24","Healthy","y","x","092023","CLB","100%",NA
"6/25/19","SR30N",2,"72","SSID","2/22/24","Healthy","y","x","112023","CLP,CLB","2%,98%",NA
"6/25/19","SR30N",2,"72","SSID","2/22/24","Healthy","y","x","122023","CLB","85%",NA
"6/25/19","SR30N",2,"72","SSID","2/22/24","Healthy","y","x","012024","CLB","85%",NA
"6/25/19","SR30N",2,"72","SSID","2/22/24","Healthy","y","x","022024","Diseased",NA,NA
"6/25/19","SR30N",2,"72","SSID","2/22/24","Healthy","y","x","042024","Diseased",NA,NA
"6/25/19","SR30N",2,"72","SSID","2/22/24","Healthy","y","x","062024","Diseased",NA,NA
"6/25/19","SR30N",2,"72","SSID","2/22/24","Healthy","y","x","082024","CLP","80%",NA
"6/25/19","SR30N",2,"72","SSID","2/22/24","Healthy","y","x","122024","CLB,CLP","10%,20%",NA
"6/25/19","SR30N",2,"72","SSID","2/22/24","Healthy","y","x","062025","Healthy",NA,NA
"6/25/19","SR30N",2,"73","SSID","Healthy","Healthy","y","x","062019","Healthy",NA,NA
"6/25/19","SR30N",2,"73","SSID","Healthy","Healthy","y","x","052022","Healthy",NA,NA
"6/25/19","SR30N",2,"73","SSID","Healthy","Healthy","y","x","122022","CLB","10%",NA
"6/25/19","SR30N",2,"73","SSID","Healthy","Healthy","y","x","092023","CLP,CLB","50%,50%",NA
"6/25/19","SR30N",2,"73","SSID","Healthy","Healthy","y","x","112023","CLB","60%",NA
"6/25/19","SR30N",2,"73","SSID","Healthy","Healthy","y","x","122023","CLB","30%",NA
"6/25/19","SR30N",2,"73","SSID","Healthy","Healthy","y","x","012024","CLB","20%",NA
"6/25/19","SR30N",2,"73","SSID","Healthy","Healthy","y","x","022024","CLB","5%",NA
"6/25/19","SR30N",2,"73","SSID","Healthy","Healthy","y","x","042024","Healthy",NA,NA
"6/25/19","SR30N",2,"73","SSID","Healthy","Healthy","y","x","062024","DC","2%",NA
"6/25/19","SR30N",2,"73","SSID","Healthy","Healthy","y","x","082024","CLP","80%",NA
"6/25/19","SR30N",2,"73","SSID","Healthy","Healthy","y","x","122024","CLB","5%",NA
"6/25/19","SR30N",2,"73","SSID","Healthy","Healthy","y","x","062025","Healthy",NA,NA
"6/22/19","SR30N",2,"74","SSID","Healthy","Healthy","n","x","062019","Healthy",NA,NA
"6/22/19","SR30N",2,"74","SSID","Healthy","Healthy","n","x","052022","Healthy",NA,NA
"6/22/19","SR30N",2,"74","SSID","Healthy","Healthy","n","x","122022","Diseased",NA,NA
"6/22/19","SR30N",2,"74","SSID","Healthy","Healthy","n","x","092023","Diseased",NA,NA
"6/22/19","SR30N",2,"74","SSID","Healthy","Healthy","n","x","112023","Not_Visited",NA,NA
"6/22/19","SR30N",2,"74","SSID","Healthy","Healthy","n","x","122023","Not_Visited",NA,NA
"6/22/19","SR30N",2,"74","SSID","Healthy","Healthy","n","x","012024","Not_Visited",NA,NA
"6/22/19","SR30N",2,"74","SSID","Healthy","Healthy","n","x","022024","Not_Visited",NA,NA
"6/22/19","SR30N",2,"74","SSID","Healthy","Healthy","n","x","042024","Diseased",NA,NA
"6/22/19","SR30N",2,"74","SSID","Healthy","Healthy","n","x","062024","Not_Visited",NA,NA
"6/22/19","SR30N",2,"74","SSID","Healthy","Healthy","n","x","082024","Not_Visited",NA,NA
"6/22/19","SR30N",2,"74","SSID","Healthy","Healthy","n","x","122024","CLP, DC","20%, 10%",NA
"6/22/19","SR30N",2,"74","SSID","Healthy","Healthy","n","x","062025","Diseased",NA,NA
"6/21/19","SR30N",2,"75","SSID","5/22/22","Diseased","n","x","062019","Healthy",NA,NA
"6/21/19","SR30N",2,"75","SSID","5/22/22","Diseased","n","x","052022","Diseased",NA,NA
"6/21/19","SR30N",2,"75","SSID","5/22/22","Diseased","n","x","122022","Diseased",NA,NA
"6/21/19","SR30N",2,"75","SSID","5/22/22","Diseased","n","x","092023","Diseased",NA,NA
"6/21/19","SR30N",2,"75","SSID","5/22/22","Diseased","n","x","112023","Not_Visited",NA,NA
"6/21/19","SR30N",2,"75","SSID","5/22/22","Diseased","n","x","122023","Not_Visited",NA,NA
"6/21/19","SR30N",2,"75","SSID","5/22/22","Diseased","n","x","012024","Not_Visited",NA,NA
"6/21/19","SR30N",2,"75","SSID","5/22/22","Diseased","n","x","022024","Not_Visited",NA,NA
"6/21/19","SR30N",2,"75","SSID","5/22/22","Diseased","n","x","042024","Diseased",NA,NA
"6/21/19","SR30N",2,"75","SSID","5/22/22","Diseased","n","x","062024","Not_Visited",NA,NA
"6/21/19","SR30N",2,"75","SSID","5/22/22","Diseased","n","x","082024","Not_Visited",NA,NA
"6/21/19","SR30N",2,"75","SSID","5/22/22","Diseased","n","x","122024","CLP","100%",NA
"6/21/19","SR30N",2,"75","SSID","5/22/22","Diseased","n","x","062025","Dead",NA,NA
"5/24/22","SR30N",2,"76","OFAV","Healthy","Healthy","y","x","062019",NA,NA,NA
"5/24/22","SR30N",2,"76","OFAV","Healthy","Healthy","y","x","052022","Healthy",NA,NA
"5/24/22","SR30N",2,"76","OFAV","Healthy","Healthy","y","x","122022","Healthy",NA,NA
"5/24/22","SR30N",2,"76","OFAV","Healthy","Healthy","y","x","092023","Healthy",NA,NA
"5/24/22","SR30N",2,"76","OFAV","Healthy","Healthy","y","x","112023","Healthy",NA,NA
"5/24/22","SR30N",2,"76","OFAV","Healthy","Healthy","y","x","122023","Healthy",NA,NA
"5/24/22","SR30N",2,"76","OFAV","Healthy","Healthy","y","x","012024","Healthy",NA,NA
"5/24/22","SR30N",2,"76","OFAV","Healthy","Healthy","y","x","022024","Healthy",NA,NA
"5/24/22","SR30N",2,"76","OFAV","Healthy","Healthy","y","x","042024","Healthy",NA,NA
"5/24/22","SR30N",2,"76","OFAV","Healthy","Healthy","y","x","062024","Healthy",NA,NA
"5/24/22","SR30N",2,"76","OFAV","Healthy","Healthy","y","x","082024","Healthy",NA,NA
"5/24/22","SR30N",2,"76","OFAV","Healthy","Healthy","y","x","122024","Healthy",NA,NA
"5/24/22","SR30N",2,"76","OFAV","Healthy","Healthy","y","x","062025","Healthy",NA,NA
"5/24/22","SR30N",2,"77","OANN","Healthy","Healthy","n","x","062019",NA,NA,NA
"5/24/22","SR30N",2,"77","OANN","Healthy","Healthy","n","x","052022","Healthy",NA,NA
"5/24/22","SR30N",2,"77","OANN","Healthy","Healthy","n","x","122022","Healthy",NA,NA
"5/24/22","SR30N",2,"77","OANN","Healthy","Healthy","n","x","092023","CLP,CLB","20%,70%",NA
"5/24/22","SR30N",2,"77","OANN","Healthy","Healthy","n","x","112023","Not_Visited",NA,NA
"5/24/22","SR30N",2,"77","OANN","Healthy","Healthy","n","x","122023","Not_Visited",NA,NA
"5/24/22","SR30N",2,"77","OANN","Healthy","Healthy","n","x","012024","Not_Visited",NA,NA
"5/24/22","SR30N",2,"77","OANN","Healthy","Healthy","n","x","022024","Not_Visited",NA,NA
"5/24/22","SR30N",2,"77","OANN","Healthy","Healthy","n","x","042024","CLP","50%",NA
"5/24/22","SR30N",2,"77","OANN","Healthy","Healthy","n","x","062024","Not_Visited",NA,NA
"5/24/22","SR30N",2,"77","OANN","Healthy","Healthy","n","x","082024","Not_Visited",NA,NA
"5/24/22","SR30N",2,"77","OANN","Healthy","Healthy","n","x","122024","CLP","40%",NA
"5/24/22","SR30N",2,"77","OANN","Healthy","Healthy","n","x","062025","CLP","20%",NA
"5/24/22","SR30N",2,"78","DLAB","Healthy","Healthy","n","x","062019",NA,NA,NA
"5/24/22","SR30N",2,"78","DLAB","Healthy","Healthy","n","x","052022","Healthy",NA,NA
"5/24/22","SR30N",2,"78","DLAB","Healthy","Healthy","n","x","122022","Healthy",NA,NA
"5/24/22","SR30N",2,"78","DLAB","Healthy","Healthy","n","x","092023","Healthy",NA,NA
"5/24/22","SR30N",2,"78","DLAB","Healthy","Healthy","n","x","112023","Not_Visited",NA,NA
"5/24/22","SR30N",2,"78","DLAB","Healthy","Healthy","n","x","122023","Not_Visited",NA,NA
"5/24/22","SR30N",2,"78","DLAB","Healthy","Healthy","n","x","012024","Healthy",NA,NA
"5/24/22","SR30N",2,"78","DLAB","Healthy","Healthy","n","x","022024","Not_Visited",NA,NA
"5/24/22","SR30N",2,"78","DLAB","Healthy","Healthy","n","x","042024","Healthy",NA,NA
"5/24/22","SR30N",2,"78","DLAB","Healthy","Healthy","n","x","062024","Not_Visited",NA,NA
"5/24/22","SR30N",2,"78","DLAB","Healthy","Healthy","n","x","082024","Not_Visited",NA,NA
"5/24/22","SR30N",2,"78","DLAB","Healthy","Healthy","n","x","122024","CLP","10%",NA
"5/24/22","SR30N",2,"78","DLAB","Healthy","Healthy","n","x","062025","Healthy",NA,NA
"5/24/22","SR30N",2,"79","OFAV","Healthy","Healthy","y","x","062019",NA,NA,NA
"5/24/22","SR30N",2,"79","OFAV","Healthy","Healthy","y","x","052022","Healthy",NA,NA
"5/24/22","SR30N",2,"79","OFAV","Healthy","Healthy","y","x","122022","Healthy",NA,NA
"5/24/22","SR30N",2,"79","OFAV","Healthy","Healthy","y","x","092023","CLB","20%",NA
"5/24/22","SR30N",2,"79","OFAV","Healthy","Healthy","y","x","112023","CLP,CLB","60%,2%",NA
"5/24/22","SR30N",2,"79","OFAV","Healthy","Healthy","y","x","122023","CLP","3%",NA
"5/24/22","SR30N",2,"79","OFAV","Healthy","Healthy","y","x","012024","Healthy",NA,NA
"5/24/22","SR30N",2,"79","OFAV","Healthy","Healthy","y","x","022024","Healthy",NA,NA
"5/24/22","SR30N",2,"79","OFAV","Healthy","Healthy","y","x","042024","Healthy",NA,NA
"5/24/22","SR30N",2,"79","OFAV","Healthy","Healthy","y","x","062024","Healthy",NA,NA
"5/24/22","SR30N",2,"79","OFAV","Healthy","Healthy","y","x","082024","Healthy",NA,NA
"5/24/22","SR30N",2,"79","OFAV","Healthy","Healthy","y","x","122024","Healthy",NA,NA
"5/24/22","SR30N",2,"79","OFAV","Healthy","Healthy","y","x","062025","Healthy",NA,NA
"5/24/22","SR30N",2,"80","OFAV","12/4/22","Diseased","n","help (012024 - disease or snail?)","062019",NA,NA,NA
"5/24/22","SR30N",2,"80","OFAV","12/4/22","Diseased","n","help (012024 - disease or snail?)","052022","Healthy",NA,NA
"5/24/22","SR30N",2,"80","OFAV","12/4/22","Diseased","n","help (012024 - disease or snail?)","122022","Diseased",NA,NA
"5/24/22","SR30N",2,"80","OFAV","12/4/22","Diseased","n","help (012024 - disease or snail?)","092023","CLP,CLB","20%,20%",NA
"5/24/22","SR30N",2,"80","OFAV","12/4/22","Diseased","n","help (012024 - disease or snail?)","112023","Not_Visited",NA,NA
"5/24/22","SR30N",2,"80","OFAV","12/4/22","Diseased","n","help (012024 - disease or snail?)","122023","Not_Visited",NA,NA
"5/24/22","SR30N",2,"80","OFAV","12/4/22","Diseased","n","help (012024 - disease or snail?)","012024","CLP","10%",NA
"5/24/22","SR30N",2,"80","OFAV","12/4/22","Diseased","n","help (012024 - disease or snail?)","022024","Not_Visited",NA,NA
"5/24/22","SR30N",2,"80","OFAV","12/4/22","Diseased","n","help (012024 - disease or snail?)","042024","Healthy",NA,NA
"5/24/22","SR30N",2,"80","OFAV","12/4/22","Diseased","n","help (012024 - disease or snail?)","062024","Not_Visited",NA,NA
"5/24/22","SR30N",2,"80","OFAV","12/4/22","Diseased","n","help (012024 - disease or snail?)","082024","Not_Visited",NA,NA
"5/24/22","SR30N",2,"80","OFAV","12/4/22","Diseased","n","help (012024 - disease or snail?)","122024","Healthy",NA,NA
"5/24/22","SR30N",2,"80","OFAV","12/4/22","Diseased","n","help (012024 - disease or snail?)","062025","Healthy",NA,NA
"6/21/24","SR30N",2,"99","SSID","Healthy","Healthy","y","help (042024 and 062024 - diseased or no?)","062019",NA,NA,NA
"6/21/24","SR30N",2,"99","SSID","Healthy","Healthy","y","help (042024 and 062024 - diseased or no?)","052022",NA,NA,NA
"6/21/24","SR30N",2,"99","SSID","Healthy","Healthy","y","help (042024 and 062024 - diseased or no?)","122022",NA,NA,NA
"6/21/24","SR30N",2,"99","SSID","Healthy","Healthy","y","help (042024 and 062024 - diseased or no?)","092023","CLP","95%",NA
"6/21/24","SR30N",2,"99","SSID","Healthy","Healthy","y","help (042024 and 062024 - diseased or no?)","112023","CLB","90%",NA
"6/21/24","SR30N",2,"99","SSID","Healthy","Healthy","y","help (042024 and 062024 - diseased or no?)","122023","CLP","80%",NA
"6/21/24","SR30N",2,"99","SSID","Healthy","Healthy","y","help (042024 and 062024 - diseased or no?)","012024","CLB","60%",NA
"6/21/24","SR30N",2,"99","SSID","Healthy","Healthy","y","help (042024 and 062024 - diseased or no?)","022024","CLP","30%",NA
"6/21/24","SR30N",2,"99","SSID","Healthy","Healthy","y","help (042024 and 062024 - diseased or no?)","042024","DC","20%",NA
"6/21/24","SR30N",2,"99","SSID","Healthy","Healthy","y","help (042024 and 062024 - diseased or no?)","062024","Diseased",NA,NA
"6/21/24","SR30N",2,"99","SSID","Healthy","Healthy","y","help (042024 and 062024 - diseased or no?)","082024","CLP","40%",NA
"6/21/24","SR30N",2,"99","SSID","Healthy","Healthy","y","help (042024 and 062024 - diseased or no?)","122024","Healthy",NA,NA
"6/21/24","SR30N",2,"99","SSID","Healthy","Healthy","y","help (042024 and 062024 - diseased or no?)","062025","Healthy",NA,NA
"6/22/19","SR30N",2,"311","MMEA","Unknown","5/20/22","n","x","062019","Healthy",NA,NA
"6/22/19","SR30N",2,"311","MMEA","Unknown","5/20/22","n","x","052022","Dead",NA,NA
"6/22/19","SR30N",2,"311","MMEA","Unknown","5/20/22","n","x","122022","Dead",NA,NA
"6/22/19","SR30N",2,"311","MMEA","Unknown","5/20/22","n","x","092023","Not_Visited",NA,NA
"6/22/19","SR30N",2,"311","MMEA","Unknown","5/20/22","n","x","112023","Not_Visited",NA,NA
"6/22/19","SR30N",2,"311","MMEA","Unknown","5/20/22","n","x","122023","Not_Visited",NA,NA
"6/22/19","SR30N",2,"311","MMEA","Unknown","5/20/22","n","x","012024","Not_Visited",NA,NA
"6/22/19","SR30N",2,"311","MMEA","Unknown","5/20/22","n","x","022024","Not_Visited",NA,NA
"6/22/19","SR30N",2,"311","MMEA","Unknown","5/20/22","n","x","042024","Not_Visited",NA,NA
"6/22/19","SR30N",2,"311","MMEA","Unknown","5/20/22","n","x","062024","Not_Visited",NA,NA
"6/22/19","SR30N",2,"311","MMEA","Unknown","5/20/22","n","x","082024","Not_Visited",NA,NA
"6/22/19","SR30N",2,"311","MMEA","Unknown","5/20/22","n","x","122024","Not_Visited",NA,NA
"6/22/19","SR30N",2,"311","MMEA","Unknown","5/20/22","n","x","062025",NA,NA,NA
"6/22/19","SR30N",2,"320","MMEA","Unknown","5/22/22","n","x","062019","Healthy",NA,NA
"6/22/19","SR30N",2,"320","MMEA","Unknown","5/22/22","n","x","052022","Dead",NA,NA
"6/22/19","SR30N",2,"320","MMEA","Unknown","5/22/22","n","x","122022","Dead",NA,NA
"6/22/19","SR30N",2,"320","MMEA","Unknown","5/22/22","n","x","092023","Not_Visited",NA,NA
"6/22/19","SR30N",2,"320","MMEA","Unknown","5/22/22","n","x","112023","Not_Visited",NA,NA
"6/22/19","SR30N",2,"320","MMEA","Unknown","5/22/22","n","x","122023","Not_Visited",NA,NA
"6/22/19","SR30N",2,"320","MMEA","Unknown","5/22/22","n","x","012024","Not_Visited",NA,NA
"6/22/19","SR30N",2,"320","MMEA","Unknown","5/22/22","n","x","022024","Not_Visited",NA,NA
"6/22/19","SR30N",2,"320","MMEA","Unknown","5/22/22","n","x","042024","Not_Visited",NA,NA
"6/22/19","SR30N",2,"320","MMEA","Unknown","5/22/22","n","x","062024","Not_Visited",NA,NA
"6/22/19","SR30N",2,"320","MMEA","Unknown","5/22/22","n","x","082024","Not_Visited",NA,NA
"6/22/19","SR30N",2,"320","MMEA","Unknown","5/22/22","n","x","122024","Not_Visited",NA,NA
"6/22/19","SR30N",2,"320","MMEA","Unknown","5/22/22","n","x","062025",NA,NA,NA
"6/22/19","SR30N",2,"325","MMEA","Unknown","5/20/22","n","x","062019","Healthy",NA,NA
"6/22/19","SR30N",2,"325","MMEA","Unknown","5/20/22","n","x","052022","Dead",NA,NA
"6/22/19","SR30N",2,"325","MMEA","Unknown","5/20/22","n","x","122022","Dead",NA,NA
"6/22/19","SR30N",2,"325","MMEA","Unknown","5/20/22","n","x","092023","Not_Visited",NA,NA
"6/22/19","SR30N",2,"325","MMEA","Unknown","5/20/22","n","x","112023","Not_Visited",NA,NA
"6/22/19","SR30N",2,"325","MMEA","Unknown","5/20/22","n","x","122023","Not_Visited",NA,NA
"6/22/19","SR30N",2,"325","MMEA","Unknown","5/20/22","n","x","012024","Not_Visited",NA,NA
"6/22/19","SR30N",2,"325","MMEA","Unknown","5/20/22","n","x","022024","Not_Visited",NA,NA
"6/22/19","SR30N",2,"325","MMEA","Unknown","5/20/22","n","x","042024","Not_Visited",NA,NA
"6/22/19","SR30N",2,"325","MMEA","Unknown","5/20/22","n","x","062024","Not_Visited",NA,NA
"6/22/19","SR30N",2,"325","MMEA","Unknown","5/20/22","n","x","082024","Not_Visited",NA,NA
"6/22/19","SR30N",2,"325","MMEA","Unknown","5/20/22","n","x","122024","Not_Visited",NA,NA
"6/22/19","SR30N",2,"325","MMEA","Unknown","5/20/22","n","x","062025",NA,NA,NA
"6/22/19","SR30N",2,"328","MMEA","Unknown","5/22/22","n","x","062019","Healthy",NA,NA
"6/22/19","SR30N",2,"328","MMEA","Unknown","5/22/22","n","x","052022","Dead",NA,NA
"6/22/19","SR30N",2,"328","MMEA","Unknown","5/22/22","n","x","122022","Dead",NA,NA
"6/22/19","SR30N",2,"328","MMEA","Unknown","5/22/22","n","x","092023","Not_Visited",NA,NA
"6/22/19","SR30N",2,"328","MMEA","Unknown","5/22/22","n","x","112023","Not_Visited",NA,NA
"6/22/19","SR30N",2,"328","MMEA","Unknown","5/22/22","n","x","122023","Not_Visited",NA,NA
"6/22/19","SR30N",2,"328","MMEA","Unknown","5/22/22","n","x","012024","Not_Visited",NA,NA
"6/22/19","SR30N",2,"328","MMEA","Unknown","5/22/22","n","x","022024","Not_Visited",NA,NA
"6/22/19","SR30N",2,"328","MMEA","Unknown","5/22/22","n","x","042024","Not_Visited",NA,NA
"6/22/19","SR30N",2,"328","MMEA","Unknown","5/22/22","n","x","062024","Not_Visited",NA,NA
"6/22/19","SR30N",2,"328","MMEA","Unknown","5/22/22","n","x","082024","Not_Visited",NA,NA
"6/22/19","SR30N",2,"328","MMEA","Unknown","5/22/22","n","x","122024","Not_Visited",NA,NA
"6/22/19","SR30N",2,"328","MMEA","Unknown","5/22/22","n","x","062025",NA,NA,NA
"6/21/19","SR30N",2,"330","MMEA","Unknown","5/22/22","n","x","062019","Healthy",NA,NA
"6/21/19","SR30N",2,"330","MMEA","Unknown","5/22/22","n","x","052022","Dead",NA,NA
